,range_min,range_max,num_benchmarks,Mean Alphabet Size,Mean DFA State,Mean Extracted DFA State,Dist to Noisy,Dist to Extracted,Dist Noisy to Extracted,Gain,STD Original to Extracted
0,0.005,1.0,17,11.529411764705882,35.64705882352941,184.52941176470588,0.02183400169195157,0.0651981414343394,0.07647398609606268,0.33488687271769,0.07954731740107973
1,0.0025,0.005,8,12.125,32.875,117.75,0.003707357328972554,0.004539791529456543,0.008048950239266243,0.8166360294117647,0.008198346204319253
2,0.0015,0.0025,4,9.25,35.5,107.5,0.0018651533213851791,0.0015313451206898452,0.0033422546094620327,1.217983651226158,0.0026199646773359215
3,0.001,0.0015,4,10.5,36.25,55.0,0.0011662424011793235,1.877671128911254e-05,0.001172501304942361,62.11111111111112,3.755342257822508e-05
4,0.0005,0.001,3,13.0,28.666666666666668,38.666666666666664,0.0006759616064080515,0.00018359451038243375,0.0008595561167904853,3.6818181818181817,0.00031799501997310705
